date,title,feed_type,link,description,image,publisher,stocks,_id
2022-11-23,"Share Market News Live: Sensex rises over 100 points, Nifty tops 18,250; Apollo Hospitals, Bajaj Finance, HDFC Life among top gainers",news-article,https://www.businesstoday.in/markets/story/share-market-news-live-sensex-nifty-may-open-higher-us-fed-policy-minutes-in-focus-353831-2022-11-23?utm_source=rssfeed,"Stock Market News Live: Sensex and Nifty traded higher in Wednesday’s deals, tracking a rise in Wall Street and mixed Asian equities. Although, the gains in the domestic indices were limited as investors keenly awaited US Federal Reserve’s November policy meeting minutes for cues on future interest …",https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/breaking_news/202211/dalal-street-sixteen_nine_13-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'APLH'}, {'sid': 'BJFN'}, {'sid': 'HDFC'}, {'sid': 'IDTI'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}]",['637d9a4c3b3a88335da08e55']
2022-11-24,"Indian benchmark indices Sensex, Nifty break many records on Thursday; Close at all-time high | Share Market Today: Sensex Hits Record High, Nifty Posts Best Close; Apollo Hospitals, HDFC Life Top Gainers | Stock Market LIVE: Sensex above 61,900, Nifty up 100 pts; PSU Bank, IT shine",news-article | news-article | news-article,https://zeenews.india.com/markets/indian-benchmark-indices-sensex-nifty-break-many-records-on-thursday-close-at-all-time-high-2539599.html | https://www.bqprime.com/markets/share-market-live-sgx-nifty-indicates-opening-gains-for-sensex-nifty-keystone-realtors-listing-in-focus | https://www.livemint.com/market/live-blog/share-market-live-updates-sensex-nifty-bse-nse-stock-market-today-24-11-2022-11669250864165.html,"The top gainers were Apollo Hospitals, HDFC Life, BPCL, HCL Technologies and Power Grid while the top losers were Coal India, Bajaj Finserv, Kotak Bank, Bajaj Finance and Hero MotoCorp. | Live updates on India’s equity markets on November 24. | Share Market LIVE Updates: Indian stock markets are trading in the green on Thursday with Sensex above 61,800 and Nifty above 18,350. HDFC Life, Apollo Hospitals and BPCL shine; Coal India lags. Keystone Realtors makes a strong debut. PSU Bank and IT indices gain; Metal, Consumer Durable and Realty …",https://pocket-image-cache.com/direct?url=http://english.cdn.zeenews.com/sites/default/files/2022/11/24/1121320-steve-jobs-19.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/zeenews.jpeg', 'id': 'zeenews.india.com', 'name': 'Zee News'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/livemint.png', 'id': 'www.livemint.com', 'name': 'Livemint'}","[{'sid': 'APLH'}, {'sid': 'BJFS'}, {'sid': 'BJFN'}, {'sid': 'BPCL'}, {'sid': 'COAL'}, {'sid': 'HCLT'}, {'sid': 'HDFC'}, {'sid': 'HROM'}, {'sid': 'IDTI'}, {'sid': 'KTKM'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}] | [{'sid': 'APLH'}, {'sid': 'HDFC'}, {'sid': 'IDTI'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}] | [{'sid': 'APLH'}, {'sid': 'BPCL'}, {'sid': 'COAL'}, {'sid': 'HDFC'}, {'sid': 'IDTI'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}]","['637f57007a7b04d2fcb83634', '637ede907a7b04d2fcb8324f', '637edafb7a7b04d2fcb83217']"
2022-11-28,"Share Market News Live: Sensex, Nifty edge lower in early trade; Hindalco, JSW Steel, Apollo Hospitals among top drags | Apollo Hospitals, BHEL, RBL Bank & Redington are Axis Securities’ 4 top trading picks for 3-4 weeks",news-article | news-article,https://www.businesstoday.in/markets/story/share-market-news-live-sensex-nifty-may-open-lower-amid-weak-global-cues-354357-2022-11-28?utm_source=rssfeed | https://www.businesstoday.in/markets/stocks/story/apollo-hospitals-bhel-rbl-bank-redington-are-axis-securities-4-top-trading-picks-for-3-4-weeks-354376-2022-11-28?utm_source=rssfeed,"Stock Market News Live: Sensex and Nifty started on a lower note today amid weak cues from the global markets. Asian shares plunged as investor sentiment took a hit due to protests in major Chinese cities against the country’s strict zero-Covid policy. | Apollo Hospitals Enterprise has decisively broken above the downward sloping trendline. The breakout is accompanied with an increase in volume, confirming participation at the breakout level",https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/breaking_news/202211/dalal-street-sixteen_nine_16-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'APLH'}, {'sid': 'HALC'}, {'sid': 'IDTI'}, {'sid': 'JSTL'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}] | [{'sid': 'APLH'}, {'sid': 'BHEL'}, {'sid': 'RATB'}, {'sid': 'REDI'}]","['638425f544a0e7611ded85ab', '638441b044a0e7611ded8651']"
2022-11-30,"Milk Food to go ex-dividend; Apollo Hospitals board meet, Chandra Prabhu stock split & more",news-article,https://www.businesstoday.in/markets/company-stock/story/milk-food-to-go-ex-dividend-apollo-hospitals-board-meet-chandra-prabhu-stock-split-more-354654-2022-11-30?utm_source=rssfeed,"Apollo Hospitals Enterprise, Syschem (India) and Eighty Jewellers have board meetings today. The board of Apollo Hospitals will consider and approve the issuance of unsecured non-convertible debentures on private placement basis",https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202211/bull-bear-market_8-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}",[{'sid': 'APLH'}],['6386cef61b93d7d4a046f4cf']
2022-12-01,"Stocks in news: TCS, Wipro, Adani Power, KPI Green and more | Apollo Hospitals board OKs 105-cr NCD issue | Stocks to Watch: TCS, KPI Green, Siemens, Alstom India, Apollo Hospitals | Stocks in the news: TCS, Wipro, NMDC, Apollo Hospitals, Zomato and Adani Power",news-article | news-article | news-article | news-article,https://www.businesstoday.in/markets/stocks/story/stocks-in-news-tcs-wipro-adani-power-kpi-green-and-more-354850-2022-12-01?utm_source=rssfeed | https://www.business-standard.com/article/news-cm/apollo-hospitals-board-oks-105-cr-ncd-issue-122120100271_1.html | https://www.business-standard.com/article/markets/stocks-to-watch-today-tcs-kpi-green-siemens-alstom-india-apollo-hospitals-ril-asian-paints-122120100150_1.html | https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-the-news-tcs-wipro-nmdc-apollo-hospitals-zomato-and-adani-power/articleshow/95899011.cms,"Stocks to watch out for today: TCS, Wipro, Apollo Hospitals, Adani Power, NMDC, KPI Green Energy and more | Apollo Hospitals Enterprise announced that its board has approved the issue of non-convertible debentures (NCDs) aggregating to Rs 105 crore on private placement basis. | Stocks to Watch Today: In the F&O space, BHEL, Delta Corp, Indiabulls Housing Finance and PNB are the stocks in ban period on Thursday. | Tata Consultancy Services has bagged a deal from Rail Delivery Group to design, develop, implement, and operate the UK’s Rail Data Marketplace. The contract between TCS and RDG is for a term of six years.",https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202212/markets2-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}","[{'sid': 'ADAN'}, {'sid': 'APLH'}, {'sid': 'NMDC'}, {'sid': 'TCS'}, {'sid': 'WIPR'}] | [{'sid': 'APLH'}] | [{'sid': 'APLH'}, {'sid': 'BHEL'}, {'sid': 'DELT'}, {'sid': 'INBF'}, {'sid': 'PNBK'}, {'sid': 'SIEM'}, {'sid': 'TCS'}] | [{'sid': 'ADAN'}, {'sid': 'APLH'}, {'sid': 'NMDC'}, {'sid': 'TCS'}, {'sid': 'WIPR'}, {'sid': 'ZOM'}]","['638823985b1f34f35cb3c02c', '638834c15b1f34f35cb3c0b1', '638818f65b1f34f35cb3bfb1', '638813b31b93d7d4a046fe3a']"
2022-12-13,Paras Healthcare | Santy Rajan: Paras Healthcare appoints Santy Sajan as the new Group Chief Operating Officer,news-article,https://economictimes.indiatimes.com/small-biz/sme-sector/paras-healthcare-appoints-santy-sajan-as-the-new-group-chief-operating-officer/articleshow/96191596.cms,"Before joining Paras Healthcare, Santy was the COO of Apollo Hospitals, Chennai and the cluster-1 Hospitals.","https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-96191793,width-1070,height-580,imgsize-6203029,overlay-etrise/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}",[{'sid': 'APLH'}],['6398256ad99b6665c172e38a']
2022-12-14,Apollo Hospital to raise Rs 105 cr via NCDs,news-article,https://www.business-standard.com/article/news-cm/apollo-hospital-to-raise-rs-105-cr-via-ncds-122121400640_1.html,Apollo Hospitals Enterprise said it will raise Rs 105 crore by allotting non-convertible debentures (NCDs) to ICICI Bank on private placement basis.,https://assets.tickertape.in/images/news-publishers/businessstandard.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'APLH'}, {'sid': 'ICBK'}]",['63999eb1d99b6665c172ef1c']
2022-12-15,"Tata Steel, Titan and Apollo Hospitals among 28 Nifty stocks that saw MF buying in November",news-article,https://www.businesstoday.in/markets/stocks/story/tata-steel-titan-and-apollo-hospitals-among-28-nifty-stocks-that-saw-mf-buying-in-november-356519-2022-12-15?utm_source=rssfeed,"ONGC, Hindustan Unilever (HUL), UltraTech Cement, Nestle India and Sun Pharma were among other Nifty stocks seeing increased mutual funds interest in the month gone by",https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202212/markets_10-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'APLH'}, {'sid': 'HLL'}, {'sid': 'IDTI'}, {'sid': 'MIRA'}, {'sid': 'NEST'}, {'sid': 'ONGC'}, {'sid': 'SUN'}, {'sid': 'TISC'}, {'sid': 'TITN'}, {'sid': 'ULTC'}, {'sid': '.NSEI'}]",['639af410e666009ebb0c651f']
2022-12-19,Google for India 2022: New AI will decode the doctor’s handwriting for you,news-article,https://www.businesstoday.in/latest/story/google-announces-ai-to-decode-doctors-handwriting-in-prescription-356883-2022-12-19?utm_source=rssfeed,"At the Google in India event in Delhi, the tech giant announced AI to decode doctor’s handwriting in a prescription. Google has also partnered with Apollo hospitals.",https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202212/googl-sixteen_nine.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}",[{'sid': 'APLH'}],['63a01224c4a48c5cb03d822a']
2022-12-21,"Sensex ends 635 pts lower; Adani Ent sinks 6%; Divi’s Lab shines | As Covid cases spike in China, experts ask Indians to stay vigilant",news-article | news-article,https://www.livemint.com/market/live-blog/share-market-live-updates-sensex-nifty-bse-nse-stock-market-today-21-12-2022-11671583667731.html | https://www.business-standard.com/article/current-affairs/as-covid-cases-spike-in-china-experts-ask-indians-to-stay-vigilant-122122100368_1.html,"Share Market Close: Indian stock markets turned red as Sensex closed below 61,200 and Nifty at 18,200. Adani Enterprises, Adani Ports, and IndusInd Bank tanked, while Divi’s Lab and Apollo Hospitals gained. Pharma and Healthcare indices jumped, while almost all other sectors lost ground. | Dr Sangita Reddy, Managing Director, Apollo Hospitals, on Tuesday cautioned the government to act swiftly on policy regarding air travel to and from China",https://pocket-image-cache.com/direct?url=http://images.livemint.com/img/2022/12/21/600x338/PTI02-01-2022-000095A-0_1646393626938_1671583876277_1671583876277.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/livemint.png', 'id': 'www.livemint.com', 'name': 'Livemint'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'APSE'}, {'sid': 'ADEL'}, {'sid': 'APLH'}, {'sid': 'IDTI'}, {'sid': 'INBK'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}] | [{'sid': 'APLH'}]","['63a26b49c4a48c5cb03d92bd', '63a3208c78584fedd426a0a9']"
2022-12-22,"Apollo Hospitals conduct 5G-based tech trial for colon cancer detection | Mphasis, Venus Pipes and Apollo Hospitals: Should you buy, hold or sell? | Buy Apollo Hospitals Enterprise, target price Rs 5160 : Prabhudas Lilladher",news-article | news-article | news-article,https://www.business-standard.com/article/technology/apollo-hospitals-conduct-5g-based-tech-trial-for-colon-cancer-detection-122122201257_1.html | https://www.businesstoday.in/markets/stocks/story/mphasis-venus-pipes-and-apollo-hospitals-should-you-buy-hold-or-sell-357358-2022-12-22?utm_source=rssfeed | https://economictimes.indiatimes.com/markets/stocks/recos/buy-apollo-hospitals-enterprise-target-price-rs-5160-prabhudas-lilladher/articleshow/96414368.cms,"Telecom operator Bharti Airtel and Apollo Hospitals have carried out India’s first 5G driven, artificial intelligence guided trial to detect colon cancer, the telecom firm said on Thursday. | Venus Pipes is on track to treble its capacity, integrate backwards and add higher diameter pipes, enabling it to clock a 50 per cent PAT CAGR over FY22–25, said a brokerage | Apollo Hospitals Enterprise, incorporated in the year 1979, is a Large Cap company (having a market cap of Rs 68530.64 Crore) operating in Hospitals & Allied Services sector.",https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2022-10/06/full/1665052871-8081.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}","[{'sid': 'APLH'}, {'sid': 'BRTI'}] | [{'sid': 'APLH'}, {'sid': 'MBFL'}] | [{'sid': 'APLH'}]","['63a49a82edccaf5e38ae1846', '63a4046cedccaf5e38ae12a0', '63a3d855edccaf5e38ae10e3']"
2022-12-23,"Airtel, Apollo Hospitals conduct 5G-based tech trial for colon cancer detection | Bharti Airtel, Apollo Hospitals conduct India’s first 5G-driven colonoscopy",news-article | news-article,https://www.thehindubusinessline.com/news/science/airtel-apollo-hospitals-conduct-5g-based-tech-trial-for-colon-cancer-detection/article66295372.ece | https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcare/bharti-airtel-apollo-hospitals-conduct-indias-first-5g-driven-colonoscopy/articleshow/96434936.cms,"HealthNet Global, AWS and Avesha were the other three companies that collaborated on this trial | As per current protocol, colon cancer is detected through a colonoscopy procedure which is manual, requires great attention for accuracy and is time-consuming, taking 30-40 minutes per case.",https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/news/dq6imq/article66295413.ece/alternates/LANDSCAPE_1200/airtel%20apollo.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}","[{'sid': 'APLH'}, {'sid': 'BRTI'}] | [{'sid': 'APLH'}, {'sid': 'BRTI'}]","['63a5292aa2fa468c18289dd6', '63a4b250edccaf5e38ae18d9']"
