title,feed_type,link,description,date,image,publisher,stocks,_id
Market Movers: Vedanta slumps 20% as delisting fails; 44 stocks give ‘sell’ signal,news-article,https://economictimes.indiatimes.com/markets/stocks/news/market-movers-vedanta-slumps-20-as-delisting-fails-44-stocks-give-sell-signal/articleshow/78620225.cms,"A total of 50 stocks hit 52-week highs on the BSE. These included Ambuja Cements, Apollo Hospitals, Coforge, GTPL Hathway, Hero MotoCorp, Aditya Birla Money and Greenpanel Industries, among others.",2020-10-12 17:20:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-78620405,width-1070,height-580,imgsize-757816,overlay-etmarkets/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}","[{'sid': 'ABUJ'}, {'sid': 'APLH'}, {'sid': 'ABML'}, {'sid': 'BSEL'}, {'sid': 'COFO'}, {'sid': 'GREP'}, {'sid': 'GTPH'}, {'sid': 'HROM'}, {'sid': 'VDAN'}]",5f84473fa9039d3519447b63
"Manipal Health in talks to acquire Columbia Asia’s India operations for Rs 1,600 crore",news-article,https://www.moneycontrol.com/news/business/manipal-health-in-talks-to-acquire-columbia-asias-india-operations-for-rs-1600-crore-5952511.html,"After the deal, Manipal Hospitals is expected to become India’s second largest hospital chain after Apollo Hospitals.",2020-10-12 15:20:00.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2018/01/Hospital-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}",[{'sid': 'APLH'}],5f842cc5a9039d3519447b24
Apollo Hospitals & Thyrocare: Time to book profits or add?,news-article,https://economictimes.indiatimes.com/markets/expert-view/apollo-hospitals-thyrocare-time-to-book-profits-or-add-more/articleshow/78614294.cms,"A 70-90 times earnings is just not sustainable as for that, the company will have to continuously grow at 50-60% for the next 10 years, says Sandip Sabharwal",2020-10-12 11:18:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-78614301,width-1070,height-580,imgsize-347482,overlay-etmarkets/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}","[{'sid': 'APLH'}, {'sid': 'THYO'}]",5f83f0bea9039d3519447a8e
"Manipal Health in talks to buy India operations of Columbia Asia for Rs 1,600 crore",news-article,https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcare/manipal-health-in-talks-to-buy-india-operations-of-columbia-asia-for-rs-1600-crore/articleshow/78611434.cms,"​​If the deal goes through, Columbia Asia will be rebranded Manipal Hospitals, which will likely become the second largest hospital chain in India with 26 hospitals and nearly 7,000 beds, behind Apollo Hospitals.",2020-10-12 07:19:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-78611580,width-1070,height-580,imgsize-748375,overlay-economictimes/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}",[{'sid': 'APLH'}],5f83b816a9039d3519447a0d
Two patients undergo lung transplant at Apollo Hospitals,news-article,https://www.thehindu.com/sci-tech/health/two-patients-undergo-lung-transplant-at-apollo-hospitals/article32803714.ece,Apollo Hospitals said that Anuj Shah was the first person to get a lung transplant after transplants were allowed during the pandemic.,2020-10-08 22:40:27.000,https://www.thehindu.com/news/cities/chennai/4hedov/article32803795.ece/ALTERNATES/LANDSCAPE_615/Lung-doctorsjpeg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindu.png', 'id': 'www.thehindu.com', 'name': 'The Hindu'}",[{'sid': 'APLH'}],5f7f4dcaa9039d3519447717
"Apollo Hospitals (₹2,173.1): Buy",news-article,https://www.thehindubusinessline.com/markets/stock-markets/apollo-hospitals-21731-buy/article32795825.ece,"The stock of Apollo Hospitals, after witnessing a multi-year breakout in early 2020, fell sharply in March. That is, the stock posted a loss of about 42 per cent from the then lifetime high of ₹1,813.",2020-10-08 07:02:00.000,https://www.thehindubusinessline.com/news/4wrokk/article32337973.ece/ALTERNATES/LANDSCAPE_615/apollo-hospitalsjpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}",[{'sid': 'APLH'}],5f7e8286a9039d3519447517
HDFC Bank offers loan for care at Apollo,news-article,https://www.thehindu.com/business/hdfc-bank-offers-loan-for-care-at-apollo/article32797368.ece,"HDFC Bank has tied up with Apollo Hospitals Ltd. to offer its customers unsecured, pre-approved loan of up to ₹40 lakh for medical expenses incurred at the healthcare chain. ’The Healthy Life Programm",2020-10-07 22:51:52.000,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindu.png', 'id': 'www.thehindu.com', 'name': 'The Hindu'}","[{'sid': 'APLH'}, {'sid': 'HDBK'}]",5f7e034fa9039d35194474d7
HDFC Bank to give instant loans up to Rs 40 lakh for customers’ medical bills at Apollo Hospitals,news-article,https://www.freepressjournal.in/business/hdfc-bank-to-give-instant-loans-up-to-rs-40-lakh-for-customers-medical-bills-at-apollo-hospitals,"HDFC Bank on Wednesday announced a tie-up with Apollo Hospitals through which its customers can avail unsecured loans of up to Rs 40 lakh to pay for medical expenses incurred at the healthcare chain. The loans will be disbursed almost instantly as and when a need for money arises, and the …",2020-10-07 20:42:11.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/freepressjournal%2F2019-07%2F8d3045ab-5026-4580-b11c-e73426ce3c6f%2Fhdfc_bank.jpg?rect=0%2C6%2C800%2C420&w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thefreepressjournal.png', 'id': 'www.freepressjournal.in', 'name': 'Free Press Journal'}","[{'sid': 'APLH'}, {'sid': 'HDBK'}]",5f7ddf89a9039d35194474ad
What exclusive services can HDFC Bank customers avail with Apollo Hospitals?,news-article,https://www.freepressjournal.in/business/what-exclusive-services-can-hdfc-bank-customers-avail-with-apollo-hospitals,"HDFC Bank has tied-up with Apollo Hospitals to help its customers using medical services at the healthcare chain. The bank is offering pre-approved personal loans up to Rs 40 lakh, 10-second personal loan disbursal, anytime Apollo doctor on call service at no cost among other services.Howe…",2020-10-07 19:17:30.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/freepressjournal%2F2020-10%2F1819fe81-94c4-452c-8179-c6331c3d3d68%2F861D0812_CCBE_4A70_B536_990918A8EF0D.png?w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thefreepressjournal.png', 'id': 'www.freepressjournal.in', 'name': 'Free Press Journal'}","[{'sid': 'APLH'}, {'sid': 'HDBK'}]",5f7dca70a9039d3519447470
HDFC to give instant loans up to Rs 40 lakh for customers’ medical bills at Apollo Hospitals,news-article,https://economictimes.indiatimes.com/industry/banking/finance/banking/hdfc-to-give-instant-loans-up-to-rs-40-lakh-for-customers-medical-bills-at-apollo-hospitals/articleshow/78533687.cms,"The loans will be disbursed almost instantly as and when a need for money arises, and the hospital patients who are customers of HDFC Bank will also receive preferential treatment, its Chief Executive Officer and Managing Director Aditya Puri told reporters.",2020-10-07 17:14:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-78533701,width-1070,height-580,imgsize-275900,overlay-economictimes/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}","[{'sid': 'APLH'}, {'sid': 'HDBK'}]",5f7da1e8a9039d3519447403
New programme gives HDFC Bank customers financing at Apollo Hospitals,news-article,https://www.business-standard.com/article/companies/new-programme-gives-hdfc-bank-customers-financing-at-apollo-hospitals-120100700735_1.html,The HealthyLife Programme is created exclusively for HDFC Bank customers,2020-10-07 14:57:00.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2020-02/14/full/1581701040-9196.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'APLH'}, {'sid': 'HDBK'}]",5f7d8ebaa9039d35194473bf
"HDFC Bank, Apollo Hospitals partner for healthcare solution",news-article,https://www.thehindubusinessline.com/money-and-banking/hdfc-bank-apollo-hospitals-partner-for-healthcare-solution/article32791282.ece,"HDFC Bank customers to get round-the-clock access to emergency doctor, choice of payment options, ease of finance for treatments at all Apollo Hospitals",2020-10-07 14:21:17.000,https://www.thehindubusinessline.com/money-and-banking/91xzlg/article32791281.ece/ALTERNATES/LANDSCAPE_615/partnership,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}","[{'sid': 'APLH'}, {'sid': 'HDBK'}]",5f7d8562a9039d35194473ad
HDFC Bank partners with Apollo Hospitals for holistic healthcare solution,news-article,https://www.livemint.com/companies/news/hdfc-bank-partners-with-apollo-hospitals-for-holistic-healthcare-solution-11602057303315.html,The programme is created exclusively for HDFC Bank customers who will get round the clock access to emergency Apollo Doctor at No Cost on Apollo 24|7 along with a plethora of benefits,2020-10-07 13:48:56.000,https://pocket-image-cache.com/direct?url=http://images.livemint.com/img/2020/10/07/600x338/f015cd82-f8e2-11ea-b2bb-535a8d08f761_1600392531977_1600392590887_1602058472735.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/livemint.png', 'id': 'www.livemint.com', 'name': 'Livemint'}","[{'sid': 'APLH'}, {'sid': 'HDBK'}]",5f7d7ef3a9039d351944739a
Apollo Hospitals’ U.S. Aid Spurs Lawmakers to Press HHS for Data,news-article,https://www.bloombergquint.com/markets/lawmakers-seek-answers-after-apollo-s-hospitals-get-u-s-aid,Lawmakers Seek Answers After Apollo’s Hospitals Get U.S. Aid,2020-10-02 16:21:50.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/bloombergquint%2F2018-08%2F3a8e2237-2edb-4494-bcf2-231993fb6108%2FBLOOMBERG_LOGO.png?rect=0%2C56%2C1920%2C1008&w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'}",[{'sid': 'APLH'}],5f76539ba9039d3519446c8e
Repco Home Finance Ltd leads losers in ‘A’ group,news-article,https://www.business-standard.com/article/news-cm/repco-home-finance-ltd-leads-losers-in-a-group-120100100771_1.html,"Symphony Ltd, Vodafone Idea Ltd, AIA Engineering Ltd and Apollo Hospitals Enterprise Ltd are among the other losers in the BSEs A group today, 01 October 2020.",2020-10-01 15:04:33.000,https://assets.tickertape.in/images/news-publishers/businessstandard.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'AIAE'}, {'sid': 'APLH'}, {'sid': 'VODA'}, {'sid': 'RHFL'}, {'sid': 'SYMP'}]",5f75a88fa9039d3519446b6f
"Trade Spotlight: Apollo Hospitals, Welspun Corp & Advanced Enzyme in focus",news-article,https://www.moneycontrol.com/news/business/markets/trade-spotlight-apollo-hospitals-welspun-corp-advanced-enzyme-in-focus-5908161.html,"Stocks like Apollo Hospitals hit a fresh 52-week high, Welspun Corp was locked at upper circuit and Advanced Enzyme rose nearly 13 percent.",2020-10-01 09:02:00.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2017/03/buySellHold2-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}","[{'sid': 'ADEN'}, {'sid': 'APLH'}, {'sid': 'WGSR'}]",5f7552010fd75dcee5f7256f
"Apollo will be stronger, more consumer-centric post Covid: Suneeta Reddy",news-article,https://www.business-standard.com/article/companies/apollo-will-be-stronger-more-consumer-centric-post-covid-suneeta-reddy-120092800826_1.html,"In a Q&A, the MD of Apollo Hospitals on how her company is strengthening its chains in order to come closer to the consumer",2020-09-28 16:21:00.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2020-09/28/full/1601290419-1257.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}",[{'sid': 'APLH'}],5f71c8270fd75dcee5f72061
"Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term",news-article,https://www.moneycontrol.com/news/business/stocks/top-buy-and-sell-ideas-by-ashwani-gujral-sudarshan-sukhani-mitesh-thakkar-for-short-term-143-5892671.html,"Sudarshan Sukhani of s2analytics.com suggests buying Apollo Hospitals with a stop loss of Rs 1,985, target at Rs 2,136 and Berger Paints with a stop loss of Rs 570, target at Rs 602.",2020-09-28 08:51:00.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2017/03/BUY_Sell_BUY_Sell1-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}","[{'sid': 'APLH'}, {'sid': 'BRGR'}]",5f715d830fd75dcee5f71f37
Medical tourism sector needs government support to get back on its feet: Sangita Reddy,news-article,https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcare/medical-tourism-sector-needs-government-support-to-get-back-on-its-feet-sangita-reddy/articleshow/78344139.cms,"Medical value travel tourism is still nascent in India and holds great potential. Niti Aayog has identified medical value travel as one of the major growth drivers and a major source of forex earning, Apollo Hospitals Group Joint MD Sangita Reddy said.",2020-09-27 11:02:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-78344157,width-1070,height-580,imgsize-589498,overlay-economictimes/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}",[{'sid': 'APLH'}],5f702b040fd75dcee5f71e8c
"Trade Spotlight: Apollo Hospitals, Tata Motors, & Bajaj Finance in focus",news-article,https://www.moneycontrol.com/news/business/markets/trade-spotlight-apollo-hospitals-tata-motors-bajaj-finance-in-focus-5882591.html,"On September 24, stocks like Apollo Hospitals bucked the trend and rose over 7 percent while Bajaj Finance, and Tata Motors fell more than 6 percent each.",2020-09-25 09:14:00.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2017/03/buySellHold2-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}","[{'sid': 'APLH'}, {'sid': 'BJFN'}, {'sid': 'TAMdv'}, {'sid': 'TAMO'}]",5f6d700a0fd75dcee5f71c1f
"Hot Stocks | Apollo Hospitals, Wipro, Granules India three buy calls for short-term",news-article,https://www.moneycontrol.com/news/business/markets/hot-stocks-apollo-hospitals-wipro-granules-india-three-buy-calls-for-short-term-5881211.html,"The index is trading near 261.8 percent Fibonacci projected level, based on the previous week’s trading range, suggesting that bears might take a breather.",2020-09-25 07:24:00.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2020/09/trader-5129770_1280-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}","[{'sid': 'APLH'}, {'sid': 'GRAN'}, {'sid': 'WIPR'}]",5f6d53ea0fd75dcee5f71bef
Advanced Enzyme Technologies Ltd leads gainers in ‘A’ group,news-article,https://www.business-standard.com/article/news-cm/advanced-enzyme-technologies-ltd-leads-gainers-in-a-group-120092400546_1.html,"Apollo Hospitals Enterprise Ltd, Zydus Wellness Ltd, Bharti Infratel Ltd and Syngene International Ltd are among the other gainers in the BSEs A group today, 24 September 2020.",2020-09-24 12:04:06.000,https://assets.tickertape.in/images/news-publishers/businessstandard.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'ADEN'}, {'sid': 'APLH'}, {'sid': 'BHRI'}, {'sid': 'SYNN'}, {'sid': 'ZYDS'}]",5f6c47789718bee63f12a343
